Time(Minutes);EntityID;ObjectName;ProcessID;StepName;Action
6,82078414583313;P_Internet.63;ParentInput@CombinerPedidoCasa;16.OnEnteredToAssociatedObject;[Begin];Process 'ParentInput@CombinerPedidoCasa.OnEnteredToAssociatedObject' execution started.
6,82078414583313;P_Internet.63;ParentInput@CombinerPedidoCasa;16.OnEnteredToAssociatedObject;[Fire] EnteredEvent;Firing event 'ParentInput@CombinerPedidoCasa.Entered'.
6,82078414583313;P_Internet.63;ParentInput@CombinerPedidoCasa;16.OnEnteredToAssociatedObject;[Transfer] ToAssociatedObject;Entity 'P_Internet.63' transferring from '[Node] ParentInput@CombinerPedidoCasa' into object 'CombinerPedidoCasa'.
6,82078414583313;P_Internet.63;ParentInput@CombinerPedidoCasa;16.OnEnteredToAssociatedObject;[Transfer] ToAssociatedObject;Entity 'P_Internet.63' transferring from '[Node] ParentInput@CombinerPedidoCasa' into station 'CombinerPedidoCasa.ParentInputBuffer'.
6,82078414583313;P_Internet.63;CombinerPedidoCasa;4.OnEnteredParentInputBuffer;[Begin];Process 'CombinerPedidoCasa.OnEnteredParentInputBuffer' execution started.
6,82078414583313;P_Internet.63;CombinerPedidoCasa;4.OnEnteredParentInputBuffer;[EndTransfer] IntoParentInputBuffer;Entity 'P_Internet.63' ending transfer into station 'CombinerPedidoCasa.ParentInputBuffer'.
6,82078414583313;P_Internet.63;ParentInput@CombinerPedidoCasa;8.OnExited;[Begin];Process 'ParentInput@CombinerPedidoCasa.OnExited' execution started.
6,82078414583313;P_Internet.63;ParentInput@CombinerPedidoCasa;8.OnExited;[Fire] ExitedEvent;Firing event 'ParentInput@CombinerPedidoCasa.Exited'.
6,82078414583313;P_Internet.63;ParentInput@CombinerPedidoCasa;8.OnExited;[End];Process 'ParentInput@CombinerPedidoCasa.OnExited' execution ended.
6,82078414583313;P_Internet.63;CombinerPedidoCasa;4.OnEnteredParentInputBuffer;[Batch] Parent;Entity 'P_Internet.63' with match expression value '2' waiting to collect a batch of '2' member(s).
6,82078414583313;P_Internet.63;Path9;17.OnReachedEnd;[End];Process 'Path9.OnReachedEnd' execution ended.
6,82078414583313;P_Internet.63;ParentInput@CombinerPedidoCasa;16.OnEnteredToAssociatedObject;[End];Process 'ParentInput@CombinerPedidoCasa.OnEnteredToAssociatedObject' execution ended.
7,01044564127964;Pizzaiolo[1];Pizzaiolo[1];12.OnVisitingNode;[Dropoff] Rider;Entity 'Massa.66' transferring from '[Station] Pizzaiolo[1].RideStation' into object 'Forno'.
7,01044564127964;Pizzaiolo[1];Pizzaiolo[1];12.OnVisitingNode;[Dropoff] Rider;Entity 'Massa.66' transferring from '[Station] Pizzaiolo[1].RideStation' into station 'Forno.InputBuffer'.
7,01044564127964;Massa.66;Forno;16.OnEnteredInputBuffer;[Begin];Process 'Forno.OnEnteredInputBuffer' execution started.
7,01044564127964;Massa.66;Forno;16.OnEnteredInputBuffer;[EndTransfer] IntoInputBuffer;Entity 'Massa.66' ending transfer into station 'Forno.InputBuffer'.
7,01044564127964;Massa.66;Forno;16.OnEnteredInputBuffer;[Seize] Server;Object 'Massa.66' checking availability to seize '1' resource(s) of resource type '[ParentObject] Forno'.
7,01044564127964;Massa.66;Forno;16.OnEnteredInputBuffer;[Seize] Server;Object 'Massa.66' found '1' currently available resource(s) of resource type '[ParentObject] Forno'.
7,01044564127964;Massa.66;Forno;16.OnEnteredInputBuffer;[Seize] Server;Object 'Massa.66' seized '1' capacity unit(s) of resource 'Forno'.
7,01044564127964;Massa.66;Forno;16.OnEnteredInputBuffer;[Seize] Server;Object 'Massa.66' completed seize of '1' resource(s) of resource type '[ParentObject] Forno'.
7,01044564127964;Massa.66;Forno;16.OnEnteredInputBuffer;[Transfer] ToProcessing;Entity 'Massa.66' transferring from '[Station] Forno.InputBuffer' into station 'Forno.Processing'.
7,01044564127964;Pizzaiolo[1];Pizzaiolo[1];12.OnVisitingNode;[Dropoff] Rider;Transporter 'Pizzaiolo[1]' failed to drop off a rider at node 'Input@Forno'. No eligible drop-off requests.
7,01044564127964;Pizzaiolo[1];Pizzaiolo[1];12.OnVisitingNode;[Assign] ToClearPreferredOwner;Assigning state variable 'Pizzaiolo[1].PreferredOwner' the value 'Nothing'. Previous value was 'Nothing'.
7,01044564127964;Pizzaiolo[1];Pizzaiolo[1];12.OnVisitingNode;[Assign] ToClearPreferredOwner;Assigning state variable 'Pizzaiolo[1].OnNewSeizeRequest.Enabled' the value '0'. Previous value was '0'.
7,01044564127964;Pizzaiolo[1];Pizzaiolo[1];12.OnVisitingNode;[Pickup] Rider;Transporter 'Pizzaiolo[1]' searching '0' pickup request(s) waiting at node 'Input@Forno'.
7,01044564127964;Pizzaiolo[1];Pizzaiolo[1];12.OnVisitingNode;[Pickup] Rider;Transporter 'Pizzaiolo[1]' failed to pick up a rider at node 'Input@Forno'. No eligible pickup requests.
7,01044564127964;Pizzaiolo[1];Pizzaiolo[1];12.OnVisitingNode;[SelectDropoff] NextTransportDropoff;Transporter 'Pizzaiolo[1]' searching its ride station containing '0' rider(s).
7,01044564127964;Pizzaiolo[1];Pizzaiolo[1];12.OnVisitingNode;[SelectDropoff] NextTransportDropoff;Transporter 'Pizzaiolo[1]' failed to select an eligible drop-off destination.
7,01044564127964;Pizzaiolo[1];Pizzaiolo[1];12.OnVisitingNode;[SelectVisit] ToAcceptedDestination;Entity 'Pizzaiolo[1]' searching its visit request queue containing '0' accepted visit request(s).
7,01044564127964;Pizzaiolo[1];Pizzaiolo[1];12.OnVisitingNode;[SelectVisit] ToAcceptedDestination;Entity 'Pizzaiolo[1]' failed to select an eligible visit destination. 
7,01044564127964;Pizzaiolo[1];Pizzaiolo[1];12.OnVisitingNode;[Release] Worker;Object 'Pizzaiolo[1]' attempting to release '1' resource(s) of resource type '[ParentObject] Pizzaiolo[1]'.
7,01044564127964;Pizzaiolo[1];Pizzaiolo[1];12.OnVisitingNode;[Release] Worker;Object 'Pizzaiolo[1]' released '1' capacity unit(s) of resource 'Pizzaiolo[1]'.
7,01044564127964;Pizzaiolo[1];Pizzaiolo[1];8.OnCapacityReleased;[Begin];Process 'Pizzaiolo[1].OnCapacityReleased' execution started.
7,01044564127964;Pizzaiolo[1];Pizzaiolo[1];8.OnCapacityReleased;[Assign] ResourceState;Assigning state variable 'Pizzaiolo[1].ResourceState' the value '0'. Previous value was '0'.
7,01044564127964;Pizzaiolo[1];Pizzaiolo[1];8.OnCapacityReleased;[Assign] OnCapacityReleasedAssignments;Assigning state variable 'Pizzaiolo[1].OnEvaluatingRiderReservation.Enabled' the value '1'. Previous value was '0'.
7,01044564127964;Pizzaiolo[1];Pizzaiolo[1];8.OnCapacityReleased;[Assign] OnCapacityReleasedAssignments;Assigning state variable 'Pizzaiolo[1].OnEvaluatingRiderReservation.ReturnValue' the value '1'. Previous value was '0'.
7,01044564127964;Pizzaiolo[1];Pizzaiolo[1];8.OnCapacityReleased;[Assign] OnCapacityReleasedAssignments;Assigning state variable 'Pizzaiolo[1].OnEvaluatingSeizeRequest.Enabled' the value '1'. Previous value was '0'.
7,01044564127964;Pizzaiolo[1];Pizzaiolo[1];8.OnCapacityReleased;[Assign] OnCapacityReleasedAssignments;Assigning state variable 'Pizzaiolo[1].OnEvaluatingSeizeRequest.ReturnValue' the value '1'. Previous value was '0'.
7,01044564127964;Pizzaiolo[1];Pizzaiolo[1];8.OnCapacityReleased;[Assign] OnCapacityReleasedAssignments;Assigning state variable 'Pizzaiolo[1].OnEvaluatingRiderAtPickup.Enabled' the value '1'. Previous value was '1'.
7,01044564127964;Pizzaiolo[1];Pizzaiolo[1];8.OnCapacityReleased;[Assign] OnCapacityReleasedAssignments;Assigning state variable 'Pizzaiolo[1].OnEvaluatingRiderAtPickup.ReturnValue' the value '1'. Previous value was '1'.
7,01044564127964;Pizzaiolo[1];Pizzaiolo[1];8.OnCapacityReleased;[SetNode] ToClearDestination;Destination node of entity 'Pizzaiolo[1]' set to value 'No Destination'.
7,01044564127964;Pizzaiolo[1];Pizzaiolo[1];8.OnCapacityReleased;[Fire] RemainInPlaceEndedEvent;Firing event 'Pizzaiolo[1].RemainInPlaceEnded'.
7,01044564127964;Pizzaiolo[1];Pizzaiolo[1];8.OnCapacityReleased;[Fire] ReleasedEvent;Firing event 'Pizzaiolo[1].Released'.
7,01044564127964;Pizzaiolo[1];Pizzaiolo[1];8.OnCapacityReleased;[End];Process 'Pizzaiolo[1].OnCapacityReleased' execution ended.
7,01044564127964;--;--;--;--;Resource 'Pizzaiolo[1]' checking its allocation queue which contains '1' item(s).
7,01044564127964;--;--;--;--;Resource 'Pizzaiolo[1]' selecting object 'Massa.67' waiting at rank '1' in its allocation queue.
7,01044564127964;Massa.67;Mesa;3.OnEnteredInputBuffer;[Seize] SecondaryResource;Object 'Massa.67' seized '1' capacity unit(s) of resource 'Pizzaiolo[1]'.
7,01044564127964;Massa.67;Pizzaiolo[1];8.OnCapacityAllocated;[Begin];Process 'Pizzaiolo[1].OnCapacityAllocated' execution started.
7,01044564127964;Massa.67;Pizzaiolo[1];8.OnCapacityAllocated;[Assign] ResourceState;Assigning state variable 'Pizzaiolo[1].ResourceState' the value '1'. Previous value was '7'.
7,01044564127964;Massa.67;Pizzaiolo[1];8.OnCapacityAllocated;[Assign] OnCapacityAllocatedAssignments;Assigning state variable 'Pizzaiolo[1].OnEvaluatingRiderReservation.Enabled' the value '0'. Previous value was '1'.
7,01044564127964;Massa.67;Pizzaiolo[1];8.OnCapacityAllocated;[Assign] OnCapacityAllocatedAssignments;Assigning state variable 'Pizzaiolo[1].OnEvaluatingRiderReservation.ReturnValue' the value '0'. Previous value was '1'.
7,01044564127964;Massa.67;Pizzaiolo[1];8.OnCapacityAllocated;[Assign] OnCapacityAllocatedAssignments;Assigning state variable 'Pizzaiolo[1].OnEvaluatingSeizeRequest.Enabled' the value '0'. Previous value was '1'.
7,01044564127964;Massa.67;Pizzaiolo[1];8.OnCapacityAllocated;[Assign] OnCapacityAllocatedAssignments;Assigning state variable 'Pizzaiolo[1].OnEvaluatingSeizeRequest.ReturnValue' the value '0'. Previous value was '1'.
7,01044564127964;Massa.67;Pizzaiolo[1];8.OnCapacityAllocated;[Assign] OnCapacityAllocatedAssignments;Assigning state variable 'Pizzaiolo[1].OnEvaluatingRiderAtPickup.Enabled' the value '0'. Previous value was '1'.
7,01044564127964;Massa.67;Pizzaiolo[1];8.OnCapacityAllocated;[Assign] OnCapacityAllocatedAssignments;Assigning state variable 'Pizzaiolo[1].OnEvaluatingRiderAtPickup.ReturnValue' the value '0'. Previous value was '1'.
7,01044564127964;Massa.67;Pizzaiolo[1];8.OnCapacityAllocated;[Fire] AllocatedEvent;Firing event 'Pizzaiolo[1].Allocated'.
7,01044564127964;Massa.67;Pizzaiolo[1];8.OnCapacityAllocated;[End];Process 'Pizzaiolo[1].OnCapacityAllocated' execution ended.
7,01044564127964;Massa.67;Mesa;3.OnEnteredInputBuffer;[Seize] SecondaryResource;Resource 'Pizzaiolo[1]' accepted request from object 'Massa.67' to move to node location 'PtMesa'.
7,01044564127964;Massa.67;Pizzaiolo[1];8.OnMoveRequestAccepted;[Begin];Process 'Pizzaiolo[1].OnMoveRequestAccepted' execution started.
7,01044564127964;Massa.67;Pizzaiolo[1];8.OnMoveRequestAccepted;[SelectVisit] ToAcceptedDestination;Entity 'Pizzaiolo[1]' searching its visit request queue containing '1' accepted visit request(s).
7,01044564127964;Massa.67;Pizzaiolo[1];8.OnMoveRequestAccepted;[SelectVisit] ToAcceptedDestination;Entity 'Pizzaiolo[1]' selected visit destination 'PtMesa'.
7,01044564127964;Massa.67;Pizzaiolo[1];8.OnMoveRequestAccepted;[Decide] IfInFreeSpace;Token branching on condition '(CurrentNode==Nothing)&&(CurrentLink==Nothing)&&(CurrentStation==Nothing)'.
7,01044564127964;Massa.67;Pizzaiolo[1];8.OnMoveRequestAccepted;[Decide] IfInFreeSpace;Token sent to 'False' exit.
7,01044564127964;Massa.67;Pizzaiolo[1];8.OnMoveRequestAccepted;[Decide] IfUnpark;Token branching on condition 'IsParked && (OnVisitingNode.TokensInProcess==0)'.
7,01044564127964;Massa.67;Pizzaiolo[1];8.OnMoveRequestAccepted;[Decide] IfUnpark;Token sent to 'False' exit.
7,01044564127964;Massa.67;Pizzaiolo[1];8.OnMoveRequestAccepted;[Fire] RemainInPlaceEndedEvent;Firing event 'Pizzaiolo[1].RemainInPlaceEnded'.
7,01044564127964;Massa.67;Pizzaiolo[1];8.OnMoveRequestAccepted;[End];Process 'Pizzaiolo[1].OnMoveRequestAccepted' execution ended.
7,01044564127964;Massa.67;Mesa;3.OnEnteredInputBuffer;[Seize] SecondaryResource;Object 'Massa.67' completed seize of '1' resource(s) of resource type '[Specific] Pizzaiolo'.
7,01044564127964;Pizzaiolo[1];Pizzaiolo[1];12.OnVisitingNode;[Decide] IfIdle;Token branching on condition 'ResourceState==List.ResourceStateName.Idle'.
7,01044564127964;Pizzaiolo[1];Pizzaiolo[1];12.OnVisitingNode;[Decide] IfIdle;Token sent to 'False' exit.
7,01044564127964;Pizzaiolo[1];Pizzaiolo[1];12.OnVisitingNode;[Decide] IfOffShift;Token branching on condition 'ResourceState==List.ResourceStateName.OffShift'.
7,01044564127964;Pizzaiolo[1];Pizzaiolo[1];12.OnVisitingNode;[Decide] IfOffShift;Token sent to 'False' exit.
7,01044564127964;Pizzaiolo[1];Pizzaiolo[1];12.OnVisitingNode;[Decide] IfNotVisitingNode;Token branching on condition 'Math.If(IgnoreVisitingCurrentNode, True, ResourceState==List.ResourceStateName.Idle, False, ResourceState==List.ResourceStateName.OffShift, ((OffShiftAction==List.WorkerOffShiftAction.GoToHome)||(OffShiftAction==List.WorkerOffShiftAction.ParkAtHome))&&(HomeNode!=Nothing)&&(DestinationNode==HomeNode)&&(CurrentNode!=HomeNode),(DestinationNode!=Nothing)&&(CurrentNode!=DestinationNode), True, False)'.
7,01044564127964;Pizzaiolo[1];Pizzaiolo[1];12.OnVisitingNode;[Decide] IfNotVisitingNode;Token sent to 'True' exit.
7,01044564127964;Pizzaiolo[1];Pizzaiolo[1];12.OnVisitingNode;[Decide] IfParked;Token branching on condition 'IsParked'.
7,01044564127964;Pizzaiolo[1];Pizzaiolo[1];12.OnVisitingNode;[Decide] IfParked;Token sent to 'False' exit.
7,01044564127964;Pizzaiolo[1];Pizzaiolo[1];12.OnVisitingNode;[Assign] IgnoreVisitingCurrentNodeFlag;Assigning state variable 'Pizzaiolo[1].IgnoreVisitingCurrentNode' the value '0'. Previous value was '0'.
7,01044564127964;Pizzaiolo[1];Pizzaiolo[1];12.OnVisitingNode;[End];Process 'Pizzaiolo[1].OnVisitingNode' execution ended.
7,01044564127964;Massa.66;Forno;17.OnEnteredProcessing;[Begin];Process 'Forno.OnEnteredProcessing' execution started.
7,01044564127964;Massa.66;Forno;17.OnEnteredProcessing;[EndTransfer] IntoProcessing;Entity 'Massa.66' ending transfer into station 'Forno.Processing'.
7,01044564127964;Massa.66;Forno;17.OnEnteredProcessing;[Decide] IfProcessTypeSpecificTime;Token branching on condition 'ProcessType==Enum.TaskProcessType.SpecificTime'.
7,01044564127964;Massa.66;Forno;17.OnEnteredProcessing;[Decide] IfProcessTypeSpecificTime;Token sent to 'True' exit.
7,01044564127964;Massa.66;Forno;17.OnEnteredProcessing;[Delay] ProcessingTime;Delaying token for '7,43745686393231' Minutes until time '14,447902505212' Minutes.
7,01044564127964;Pizzaiolo[1];Input@Forno;9.OnEntered;[Transfer] ToOutboundLink;Entity 'Pizzaiolo[1]' could not find a followable travel path from starting location '[Node] Input@Forno' to destination location 'PtMesa' using assigned network 'Global'.
7,01044564127964;Pizzaiolo[1];Input@Forno;9.OnEntered;[Transfer] ToOutboundLink;Entity 'Pizzaiolo[1]' failed to initiate transfer from '[Node] Input@Forno' to an outbound link.
7,01044564127964;Pizzaiolo[1];Input@Forno;9.OnEntered;[Transfer] ToFreeSpace;Entity 'Pizzaiolo[1]' initiating transfer from '[Node] Input@Forno' into free space of facility 'Model'.
7,01044564127964;Pizzaiolo[1];Input@Forno;12.OnExited;[Begin];Process 'Input@Forno.OnExited' execution started.
7,01044564127964;Pizzaiolo[1];Input@Forno;12.OnExited;[Fire] ExitedEvent;Firing event 'Input@Forno.Exited'.
7,01044564127964;Pizzaiolo[1];Input@Forno;12.OnExited;[End];Process 'Input@Forno.OnExited' execution ended.
7,01044564127964;Pizzaiolo[1];Pizzaiolo[1];15.OnEnteredFreeSpace;[Begin];Process 'Pizzaiolo[1].OnEnteredFreeSpace' execution started.
7,01044564127964;Pizzaiolo[1];Pizzaiolo[1];15.OnEnteredFreeSpace;[Assign] OnEnteredFreeSpaceAssignments;Assigning state variable 'Pizzaiolo[1].FreeSpaceSteeringToken.15.EnteredFreeSpaceFromNode' the value '1'. Previous value was '0'.
7,01044564127964;Pizzaiolo[1];Pizzaiolo[1];15.OnEnteredFreeSpace;[Decide] IfDestinationNode;Token branching on condition 'DestinationNode != Nothing'.
7,01044564127964;Pizzaiolo[1];Pizzaiolo[1];15.OnEnteredFreeSpace;[Decide] IfDestinationNode;Token sent to 'True' exit.
7,01044564127964;Pizzaiolo[1];Pizzaiolo[1];15.OnEnteredFreeSpace;[Decide] IfDirectToDestination;Token branching on condition 'Math.If(FreeSpaceSteeringBehavior == List.FreeSpaceSteeringBehaviorType.DirectToDestination || CurrentNetwork == Nothing || !FreeSpaceSteeringToken.EnteredFreeSpaceFromNode, True, !CurrentNetwork.PathExists(PreviousNode, DestinationNode))'.
7,01044564127964;Pizzaiolo[1];Pizzaiolo[1];15.OnEnteredFreeSpace;[Decide] IfDirectToDestination;Token sent to 'True' exit.
7,01044564127964;Pizzaiolo[1];Pizzaiolo[1];15.OnEnteredFreeSpace;[Travel] DirectToDestination;Entity 'Pizzaiolo[1]' starting free space travel movement to coordinates 'X=8 Y=0 Z=-3' Meters.
7,01044564127964;Pizzaiolo[1];Pizzaiolo[1];15.OnEnteredFreeSpace;[Travel] DirectToDestination;Setting movement rate of entity 'Pizzaiolo[1]' to desired maximum value '7200' Meters per Hour.
7,01044564127964;Massa.66;Forno;16.OnEnteredInputBuffer;[End];Process 'Forno.OnEnteredInputBuffer' execution ended.
7,01044564127964;Pizzaiolo[1];ToForno;13.OnReachedEnd;[End];Process 'ToForno.OnReachedEnd' execution ended.
7,01044564127964;Pizzaiolo[1];Input@Forno;9.OnEntered;[End];Process 'Input@Forno.OnEntered' execution ended.
7,11178672775775;Pizzaiolo[1];Pizzaiolo[1];15.OnEnteredFreeSpace;[Travel] DirectToDestination;Entity 'Pizzaiolo[1]' finished free space travel movement to coordinates 'X=8 Y=0 Z=-3' Meters.
7,11178672775775;Pizzaiolo[1];Pizzaiolo[1];15.OnEnteredFreeSpace;[Travel] DirectToDestination;Setting movement rate of entity 'Pizzaiolo[1]' to desired ending value '0' Meters per Hour.
7,11178672775775;Pizzaiolo[1];Pizzaiolo[1];15.OnEnteredFreeSpace;[Transfer] ToDestinationNode;Entity 'Pizzaiolo[1]' transferring from '[FreeSpace] Model' into node 'PtMesa'.
7,11178672775775;Pizzaiolo[1];PtMesa;9.OnEntered;[Begin];Process 'PtMesa.OnEntered' execution started.
7,11178672775775;Pizzaiolo[1];PtMesa;9.OnEntered;[Fire] EnteredEvent;Firing event 'PtMesa.Entered'.
7,11178672775775;Pizzaiolo[1];PtMesa;9.OnEntered;[VisitNode] Entity;Executing process 'Pizzaiolo[1].OnVisitingNode'.
7,11178672775775;Pizzaiolo[1];Pizzaiolo[1];13.OnVisitingNode;[Begin];Process 'Pizzaiolo[1].OnVisitingNode' execution started.
7,11178672775775;Pizzaiolo[1];Pizzaiolo[1];13.OnVisitingNode;[Decide] IfNotVisitingNode;Token branching on condition 'Math.If(IgnoreVisitingCurrentNode, True, ResourceState==List.ResourceStateName.Idle, False, ResourceState==List.ResourceStateName.OffShift, ((OffShiftAction==List.WorkerOffShiftAction.GoToHome)||(OffShiftAction==List.WorkerOffShiftAction.ParkAtHome))&&(HomeNode!=Nothing)&&(DestinationNode==HomeNode)&&(CurrentNode!=HomeNode),(DestinationNode!=Nothing)&&(CurrentNode!=DestinationNode), True, False)'.
7,11178672775775;Pizzaiolo[1];Pizzaiolo[1];13.OnVisitingNode;[Decide] IfNotVisitingNode;Token sent to 'False' exit.
7,11178672775775;Pizzaiolo[1];Pizzaiolo[1];13.OnVisitingNode;[Decide] IfBusy;Token branching on condition '(ResourceState==List.ResourceStateName.Busy)||(ResourceState==List.ResourceStateName.OffShiftBusy)'.
7,11178672775775;Pizzaiolo[1];Pizzaiolo[1];13.OnVisitingNode;[Decide] IfBusy;Token sent to 'True' exit.
7,11178672775775;Pizzaiolo[1];Pizzaiolo[1];13.OnVisitingNode;[Arrive] AtDestination;Entity 'Pizzaiolo[1]' notifying visit request from object 'Massa.67' that the entity has arrived to node location 'PtMesa'.
7,11178672775775;Pizzaiolo[1];Pizzaiolo[1];13.OnVisitingNode;[SelectVisit] ToAcceptedDestination;Entity 'Pizzaiolo[1]' searching its visit request queue containing '0' accepted visit request(s).
7,11178672775775;Pizzaiolo[1];Pizzaiolo[1];13.OnVisitingNode;[SelectVisit] ToAcceptedDestination;Entity 'Pizzaiolo[1]' failed to select an eligible visit destination. 
7,11178672775775;Pizzaiolo[1];Pizzaiolo[1];13.OnVisitingNode;[Wait] UntilRemainInPlaceEnded;Token waiting at Wait step for event 'Pizzaiolo[1].RemainInPlaceEnded'.
7,11178672775775;Pizzaiolo[1];PtMesa;9.OnEntered;[VisitNode] Entity;Token waiting at VisitNode step for '1' other processes to complete.
7,11178672775775;Massa.67;Mesa;3.OnEnteredInputBuffer;[Transfer] ToProcessing;Entity 'Massa.67' transferring from '[Station] Mesa.InputBuffer' into station 'Mesa.Processing'.
7,11178672775775;Massa.67;Mesa;16.OnEnteredProcessing;[Begin];Process 'Mesa.OnEnteredProcessing' execution started.
7,11178672775775;Massa.67;Mesa;16.OnEnteredProcessing;[EndTransfer] IntoProcessing;Entity 'Massa.67' ending transfer into station 'Mesa.Processing'.
7,11178672775775;Massa.67;Mesa;16.OnEnteredProcessing;[Decide] IfProcessTypeSpecificTime;Token branching on condition 'ProcessType==Enum.TaskProcessType.SpecificTime'.
7,11178672775775;Massa.67;Mesa;16.OnEnteredProcessing;[Decide] IfProcessTypeSpecificTime;Token sent to 'True' exit.
7,11178672775775;Massa.67;Mesa;16.OnEnteredProcessing;[Delay] ProcessingTime;Delaying token for '3,65309123625048' Minutes until time '10,7648779640082' Minutes.
7,11178672775775;Massa.67;Mesa;3.OnEnteredInputBuffer;[End];Process 'Mesa.OnEnteredInputBuffer' execution ended.
7,61447228881572;--;--;--;--;Firing event 'Pedidos_Balcao.EntityArrivals.Event'.
7,61447228881572;Pedidos_Balcao;Pedidos_Balcao;3.OnEntityArrival;[Begin];Process 'Pedidos_Balcao.OnEntityArrival' execution started.
7,61447228881572;Pedidos_Balcao;Pedidos_Balcao;3.OnEntityArrival;[Create] Entities;Creating '1' object(s) of entity type 'P_Balcao' using creation method 'NewObject'.
7,61447228881572;--;--;--;--;Object 'P_Balcao.71' created.
7,61447228881572;P_Balcao.71;Pedidos_Balcao;12.OnEntityArrival;[Transfer] ToProcessing;Entity 'P_Balcao.71' transferring from '[FreeSpace] Pedidos_Balcao' into station 'Pedidos_Balcao.Processing'.
7,61447228881572;Pedidos_Balcao;Pedidos_Balcao;3.OnEntityArrival;[End];Process 'Pedidos_Balcao.OnEntityArrival' execution ended.
7,61447228881572;P_Balcao.71;Pedidos_Balcao;8.OnEnteredProcessing;[Begin];Process 'Pedidos_Balcao.OnEnteredProcessing' execution started.
7,61447228881572;P_Balcao.71;Pedidos_Balcao;8.OnEnteredProcessing;[EndTransfer] IntoProcessing;Entity 'P_Balcao.71' ending transfer into station 'Pedidos_Balcao.Processing'.
7,61447228881572;P_Balcao.71;Pedidos_Balcao;8.OnEnteredProcessing;[Transfer] ToOutputBuffer;Entity 'P_Balcao.71' transferring from '[Station] Pedidos_Balcao.Processing' into station 'Pedidos_Balcao.OutputBuffer'.
7,61447228881572;P_Balcao.71;Pedidos_Balcao;12.OnEntityArrival;[End];Process 'Pedidos_Balcao.OnEntityArrival' execution ended.
7,61447228881572;P_Balcao.71;Pedidos_Balcao;3.OnEnteredOutputBuffer;[Begin];Process 'Pedidos_Balcao.OnEnteredOutputBuffer' execution started.
7,61447228881572;P_Balcao.71;Pedidos_Balcao;3.OnEnteredOutputBuffer;[EndTransfer] IntoOutputBuffer;Entity 'P_Balcao.71' ending transfer into station 'Pedidos_Balcao.OutputBuffer'.
7,61447228881572;P_Balcao.71;Pedidos_Balcao;3.OnEnteredOutputBuffer;[Transfer] ToOutputNode;Entity 'P_Balcao.71' transferring from '[Station] Pedidos_Balcao.OutputBuffer' into node 'Output@Pedidos_Balcao'.
7,61447228881572;P_Balcao.71;Output@Pedidos_Balcao;12.OnEnteredFromAssociatedObject;[Begin];Process 'Output@Pedidos_Balcao.OnEnteredFromAssociatedObject' execution started.
7,61447228881572;P_Balcao.71;Output@Pedidos_Balcao;12.OnEnteredFromAssociatedObject;[Fire] EnteredEvent;Firing event 'Output@Pedidos_Balcao.Entered'.
7,61447228881572;P_Balcao.71;Output@Pedidos_Balcao;12.OnEnteredFromAssociatedObject;[Execute] EnteredAddOnProcess;Executing process 'NumSequenRandomNumPedidos'.
7,61447228881572;P_Balcao.71;Model;11.NumSequenRandomNumPedidos;[Begin];Process 'NumSequenRandomNumPedidos' execution started.
7,61447228881572;P_Balcao.71;Model;11.NumSequenRandomNumPedidos;[Assign] NumSequencial+1;Assigning state variable 'Model.NumSequencial' the value '6'. Previous value was '5'.
7,61447228881572;P_Balcao.71;Model;11.NumSequenRandomNumPedidos;[Assign] ME.Senha=NumSequencial;Assigning state variable 'P_Balcao.71.Senha' the value '6'. Previous value was '0'.
7,61447228881572;P_Balcao.71;Model;11.NumSequenRandomNumPedidos;[Assign] ME.NumPizzas=Random;Assigning state variable 'P_Balcao.71.NumPizzasPorPedido' the value '2'. Previous value was '0'.
7,61447228881572;P_Balcao.71;Model;11.NumSequenRandomNumPedidos;[Decide] Is.P_Telefone;Token branching on condition 'Is.P_Telefone'.
7,61447228881572;P_Balcao.71;Model;11.NumSequenRandomNumPedidos;[Decide] Is.P_Telefone;Token sent to 'False' exit.
7,61447228881572;P_Balcao.71;Model;11.NumSequenRandomNumPedidos;[Decide] Is.P_Internet;Token branching on condition 'Is.P_Internet'.
7,61447228881572;P_Balcao.71;Model;11.NumSequenRandomNumPedidos;[Decide] Is.P_Internet;Token sent to 'False' exit.
7,61447228881572;P_Balcao.71;Model;11.NumSequenRandomNumPedidos;[Assign] ME.OrigPed=3;Assigning state variable 'P_Balcao.71.OrigemPedido' the value '3'. Previous value was '0'.
7,61447228881572;P_Balcao.71;Model;11.NumSequenRandomNumPedidos;[End];Process 'NumSequenRandomNumPedidos' execution ended.
7,61447228881572;P_Balcao.71;Output@Pedidos_Balcao;12.OnEnteredFromAssociatedObject;[Transfer] ToOutboundLink;Entity 'P_Balcao.71' transferring from '[Node] Output@Pedidos_Balcao' onto link 'Path3'.
7,61447228881572;P_Balcao.71;Path3;11.OnEntered;[Begin];Process 'Path3.OnEntered' execution started.
7,61447228881572;P_Balcao.71;Path3;11.OnEntered;[Assign] EntityMovementRate;Assigning state variable 'P_Balcao.71.Movement.Rate' the value '5040' Meters per Hour. Previous value was '5040' Meters per Hour.
7,61447228881572;P_Balcao.71;Path3;11.OnEntered;[EndTransfer] OntoPath;Entity 'P_Balcao.71' ending transfer onto link 'Path3'.
7,61447228881572;P_Balcao.71;Path3;11.OnEntered;[End];Process 'Path3.OnEntered' execution ended.
